epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37754,1.63257,2.582,1.42755,0.5156,0.56343,0.52673,0.27472,1.64506,2.09527,1.47771,0.000185237,0.000185237,0.000185237
